Frame,X1,Y1,Flag1,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10,X11,Y11,Flag11,X12,Y12,Flag12,X13,Y13,Flag13,X14,Y14,Flag14,X15,Y15,Flag15,X16,Y16,Flag16,X17,Y17,Flag17,X18,Y18,Flag18,X19,Y19,Flag19,X20,Y20,Flag20,X21,Y21,Flag21,X22,Y22,Flag22,X23,Y23,Flag23,X24,Y24,Flag24,X25,Y25,Flag25,X26,Y26,Flag26,X27,Y27,Flag27,X28,Y28,Flag28,X29,Y29,Flag29,X30,Y30,Flag30,X31,Y31,Flag31,X32,Y32,Flag32,X33,Y33,Flag33,X34,Y34,Flag34,X35,Y35,Flag35,X36,Y36,Flag36,X37,Y37,Flag37,X38,Y38,Flag38,X39,Y39,Flag39,X40,Y40,Flag40,X41,Y41,Flag41,X42,Y42,Flag42,X43,Y43,Flag43,X44,Y44,Flag44,X45,Y45,Flag45,X46,Y46,Flag46,X47,Y47,Flag47,X48,Y48,Flag48,X49,Y49,Flag49,X50,Y50,Flag50,X51,Y51,Flag51,X52,Y52,Flag52,X53,Y53,Flag53,X54,Y54,Flag54,X55,Y55,Flag55,X56,Y56,Flag56,X57,Y57,Flag57,X58,Y58,Flag58,X59,Y59,Flag59,X60,Y60,Flag60,X61,Y61,Flag61,X62,Y62,Flag62,X63,Y63,Flag63,X64,Y64,Flag64,X65,Y65,Flag65,X66,Y66,Flag66,X67,Y67,Flag67,X68,Y68,Flag68,X69,Y69,Flag69,X70,Y70,Flag70,X71,Y71,Flag71,X72,Y72,Flag72,X73,Y73,Flag73,X74,Y74,Flag74,X75,Y75,Flag75
Tracks 1 to 75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,277.63763,32.167206, ,365.201,128.92647, ,457.69342,40.9689, ,532.88635,94.77965, ,144.77415,126.0248, ,274.69144,199.72537, ,22.067768,140.92009, ,322.79868,302.4326, ,535.46356,184.43132, ,165.54538,244.64278, ,15.561365,217.81735, ,439.916,366.75, ,339.08286,513.0194, , , , , , , , , , ,63.263588,30.786016, ,635.914,77.043015, ,172.2568,19.354809, ,590.5839,9.63986, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21,278.48187,35.88359, ,366.4352,135.80807, ,455.98245,43.80697, ,531.79626,96.791626, ,147.64847,128.57346, ,277.50555,205.3714, ,22.917425,141.48895, ,319.56174,312.4338, ,531.62524,186.56808, ,166.79921,251.78915, ,15.568124,217.64572, ,442.37347,379.9648, ,337.68497,518.8025, , , , , , , , , , ,62.219025,32.41913, ,635.93475,76.972824, ,171.67198,21.067114, ,589.5031,10.7383175, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22,279.3264,40.793804, ,367.92355,142.80032, ,454.04193,46.668762, ,530.8032,98.54539, ,150.6771,131.51839, ,279.98376,210.8858, ,23.839987,142.0259, ,316.42697,323.02402, ,527.69836,188.75977, ,167.70667,259.77216, ,15.611876,217.70818, ,445.04483,393.48083, ,337.625,524.36414, , , , , , , , , , ,61.2045,34.067486, ,635.80255,77.32051, ,171.22571,22.642633, ,588.4426,11.978322, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
23,280.35706,46.032757, ,369.73615,149.87582, ,451.97586,49.398216, ,529.8775,99.97304, ,153.75356,135.0092, ,282.0447,216.53598, ,24.688555,142.5735, ,313.2821,334.25464, ,523.7148,190.96298, ,168.20378,268.61588, ,15.595463,217.68367, ,447.7731,407.4124, , , , , , , , , , , , , ,60.19791,35.759808, ,635.7376,77.55446, ,170.86162,24.114021, ,587.35645,13.124685, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
24,281.40054,51.74481, ,371.6424,157.10388, ,449.75052,52.11292, ,529.0904,101.258835, ,156.75783,138.8337, ,283.74918,222.00055, ,25.56094,143.11578, ,310.2247,346.0248, ,519.76697,193.16475, ,168.29193,278.027, ,15.612762,217.6697, ,450.8435,421.47015, , , , , , , , , , , , , ,59.28117,37.70102, ,635.60046,77.6579, ,170.71408,25.462017, ,586.28046,14.266666, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
25,282.61398,57.672604, ,373.77975,164.46497, ,447.33264,54.674686, ,528.4923,102.28549, ,159.84187,143.24092, ,285.00732,227.98291, ,26.444912,143.6827, ,307.21814,358.4202, ,515.6725,195.44354, ,168.0239,287.97043, ,15.635606,217.64793, ,453.85107,435.87595, , , , , , , , , , , , , ,58.499493,39.426247, ,635.58093,77.671425, ,170.71129,26.660105, ,585.0639,15.37962, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
26,283.8036,64.04515, ,376.08694,171.90974, ,444.56177,57.334557, ,528.13556,103.1315, ,162.75229,148.01431, ,286.0288,234.01848, ,27.363636,144.27054, ,304.3533,371.13138, ,511.74725,197.62729, ,167.48112,298.5189, ,15.66787,217.69025, ,457.09268,450.48038, , , , , , , , , , , , , ,57.821102,41.01121, ,635.56573,77.79578, ,170.84087,27.940678, ,583.87537,16.474585, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
27,284.9606,70.72135, ,378.59894,179.5984, ,441.74362,59.704487, ,528.07776,104.01606, ,165.80858,153.3662, ,286.68207,240.18695, ,28.382416,144.98584, ,301.53754,384.3346, ,507.92834,199.76532, ,166.65216,309.4798, ,15.61903,217.7406, ,460.37674,465.3423, , , , , , , , , , , , , ,57.322334,42.592384, ,635.514,77.932556, ,171.04277,29.063253, ,582.73773,17.475498, ,380.21054,2.8421052, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
28,286.20755,77.63667, ,381.12637,187.38576, ,438.7855,62.074112, ,528.07715,104.90703, ,168.59293,159.08542, ,286.99835,246.49455, ,29.529411,145.82196, ,298.81277,397.94052, ,504.30664,201.73172, ,165.34729,320.80142, ,15.588833,217.68709, ,463.8219,480.34067, , , , , , , , , , , , , ,57.088413,43.721546, ,635.47687,78.05556, ,171.38432,30.196356, ,581.5272,18.261055, ,377.24527,3.3962264, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
29,287.40283,84.835594, ,383.614,195.54317, ,435.60538,64.52921, ,528.28296,105.87301, ,171.34741,165.26352, ,287.06625,253.20644, ,30.69783,146.6436, ,296.08093,411.94147, ,500.9855,203.63095, ,163.76968,332.67563, ,15.648844,217.73338, ,467.3181,496.04562, , , , , , , , , , , , , ,57.01145,44.56819, ,635.5228,78.01598, ,171.80534,31.432146, ,580.4293,18.901606, ,374.6397,3.860294, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
30,288.58163,92.27551, ,386.0357,203.70808, ,432.44418,67.02999, ,528.70233,106.9793, ,173.97836,171.89749, ,287.01187,260.18857, ,31.98186,147.523, ,293.41888,426.2019, ,498.01572,205.2826, ,162.08177,344.67892, ,15.645027,217.72098, ,471.09122,504.44284, , , , , , , , , , , , , ,57.122032,45.474735, ,635.48615,78.17742, ,172.36992,32.657387, ,579.45294,19.298937, ,372.73312,4.279141, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
31,289.739,99.89818, ,388.10287,212.13838, ,429.10156,69.74241, ,529.12244,108.329735, ,176.36996,178.87744, ,286.74457,267.52057, ,33.37139,148.41849, ,290.75882,440.85056, ,495.33017,206.83453, ,160.0428,357.15924, ,15.640534,217.7193, ,473.45398,512.7164, , , , , , , , , , , , , ,57.546722,46.264347, ,635.51825,78.13927, ,172.8802,34.21198, ,578.5123,19.443396, ,371.29276,4.7176166, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32,290.7772,107.76575, ,389.79596,220.68777, ,425.78677,72.65494, ,529.6486,109.80547, ,178.60648,186.27141, ,286.25043,275.0251, ,34.809475,149.37701, ,288.16705,455.76562, ,493.00024,208.14818, ,157.88254,369.81534, ,15.610467,217.69594, ,474.1886,520.9228, , , , , , , , , , , , , ,58.10122,46.44405, ,635.50903,78.088234, ,173.5373,36.875973, ,577.72644,19.405125, ,370.38425,4.962963, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
33,291.8007,115.77765, ,391.06244,229.51192, ,422.52744,75.80976, ,530.2571,111.549095, ,180.55229,193.96136, ,285.7653,283.09976, ,36.43441,150.37437, ,285.65686,470.90048, ,491.07355,209.20477, ,155.43364,382.5943, ,15.679164,217.6561, , , , , , , , , , , , , , , , ,58.816402,46.624935, ,635.4772,78.20319, ,174.26453,39.766598, ,577.33734,18.97, ,369.7008,5.3032126, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
34,292.77017,123.78802, ,391.82297,238.63667, ,419.3576,79.23114, ,530.8247,113.5, ,182.26556,201.77632, ,285.1589,291.48602, ,38.1108,151.34705, ,283.12103,486.2773, ,489.69693,209.95831, ,152.82787,395.6707, ,15.586688,217.65596, , , , , , , , , , , , , , , , ,59.616127,46.87272, ,635.50903,78.088234, ,175.08342,42.97289, ,576.7573,18.480892, ,369.59253,5.6672597, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
35,293.63916,131.9844, ,392.1854,248.19357, ,416.27707,82.971466, ,531.51245,115.51192, ,183.6899,210.26425, ,284.4523,300.26266, ,39.871212,152.41464, ,280.84845,500.09937, ,488.97736,210.39568, ,150.04149,409.06598, ,15.666426,217.63249, , , , , , , , , , , , , , , , ,60.62684,47.173264, ,635.46844,78.202705, ,176.08765,46.3315, ,576.20215,17.980122, ,369.65408,6.0094337, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
36,294.4014,140.25812, ,392.16052,258.09454, ,413.38376,86.97884, ,532.17615,117.57358, ,184.68472,218.90201, ,283.66568,309.55344, ,41.70749,153.4914, ,279.73462,507.95023, ,488.6994,210.54947, ,146.99728,422.66837, ,15.613769,217.66557, , , , , , , , , , , , , , , , ,61.665394,47.440968, ,635.4955,78.11261, ,177.26854,49.93135, ,575.56036,17.493486, ,369.95428,6.4085875, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
37,295.03082,148.61627, ,391.94977,268.44733, ,410.58286,91.34723, ,532.90497,119.457016, ,185.40953,227.75165, ,282.69818,319.23172, ,43.61055,154.63377, ,277.84448,515.88226, ,488.73764,210.54283, ,143.84312,436.57584, ,15.603186,217.66945, , , , , , , , , , , , , , , , ,62.882233,47.78985, ,635.4866,78.14574, ,178.49315,53.816456, ,574.8891,17.132666, ,370.65778,6.9004855, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
38,295.51852,157.13173, ,391.72827,279.19827, ,408.01,95.82666, ,533.67175,121.13899, ,185.55003,236.99548, ,281.7455,329.41733, ,45.6039,155.82336, ,274.9529,523.9664, ,488.72437,210.53366, ,140.60378,450.5661, ,15.658198,217.75694, , , , , , , , , , , , , , , , ,64.20914,48.158375, ,635.47296,78.202705, ,179.86263,58.04791, ,574.2318,16.90755, ,371.7378,7.557325, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
39,295.87726,165.74376, ,391.5476,290.21057, ,405.56564,100.57271, ,534.53546,122.41881, ,185.34087,246.4355, ,280.7019,340.0798, ,47.57085,157.02025, , , , ,488.63354,210.5734, ,137.15573,464.7516, ,15.649459,217.66101, , , , , , , , , , , , , , , , ,65.505585,48.67056, ,635.5,78.12162, ,181.4516,62.489895, ,573.7499,16.921478, ,373.2966,8.492467, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
40,296.02173,174.44789, ,391.54318,301.4831, ,403.32224,105.53708, ,535.324,123.3782, ,184.75633,256.12967, ,279.53317,351.2575, ,49.656536,158.27356, , , , ,488.45874,210.64774, ,133.5826,479.1868, ,15.669974,217.67935, , , , , , , , , , , , , , , , ,66.83232,49.356636, ,635.5,78.12162, ,183.03094,67.35326, ,573.30145,17.25315, ,375.10703,9.520067, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
41,296.0869,183.30765, ,391.63425,312.8024, ,401.13538,110.67573, ,536.0992,123.884415, ,183.85985,266.07022, ,278.1099,362.9922, ,51.769543,159.5391, , , , ,488.12518,210.79678, ,129.84024,493.8053, ,15.604212,217.6387, , , , , , , , , , , , , , , , ,68.15031,50.119938, ,635.4866,78.14574, ,184.83757,72.2345, ,572.87384,17.928425, ,377.19125,10.653614, ,272.70636,4.441799, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
42,296.01328,192.24712, ,392.1368,324.70572, ,399.07742,115.91488, ,536.835,124.0538, ,182.39514,276.32385, ,276.78827,375.1425, ,53.941055,160.8308, , , , ,487.5751,211.13362, ,126.74574,507.61234, ,15.633864,217.61758, , , , , , , , , , , , , , , , ,69.38917,51.11589, ,635.5,78.12162, ,186.71616,77.89272, ,572.4265,19.015059, ,379.47546,12.017712, ,271.48395,6.550802, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
43,295.8003,201.39684, ,392.87357,336.56033, ,397.14297,121.30165, ,537.4622,123.99719, ,180.66628,286.9424, ,275.24716,387.80902, ,56.19512,162.15346, , , , ,486.8572,211.51024, ,129.26701,517.1474, ,15.611876,217.67088, , , , , , , , , , , , , , , , ,70.673164,52.249367, ,635.4866,78.14574, ,188.65623,83.48556, ,571.7492,20.439098, ,381.91083,13.46433, ,272.21378,9.240608, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44,295.33353,210.76176, ,393.86603,348.64267, ,395.1518,126.74848, ,537.86615,123.89368, ,178.59882,297.58884, ,273.53433,400.92664, ,58.48935,163.54158, , , , ,485.86945,212.08713, ,134.40514,523.67786, ,15.6534,217.60854, , , , , , , , , , , , , , , , ,71.91227,53.56136, ,635.5,78.12162, ,190.70482,89.55898, ,571.07214,21.904299, ,384.48206,15.021886, ,273.2755,12.162585, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
45,294.8114,220.28076, ,395.15024,360.78616, ,393.2695,132.27667, ,538.1282,123.7906, ,176.13145,308.61435, ,271.64944,414.46127, ,60.70975,164.83824, , , , ,484.56503,212.83487, , , , ,15.668231,217.68268, , , , , , , , , , , , , , , , ,73.0702,54.925747, ,635.4731,78.253365, ,192.8067,95.75469, ,570.2395,23.382805, ,387.08057,16.721075, ,274.47598,15.175764, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
46,294.17123,230.0882, ,396.6575,373.1438, ,391.3581,137.86002, ,538.2845,123.78784, ,173.46907,319.85165, ,269.84598,428.46692, ,62.979652,166.20804, , , , ,483.16086,213.64395, , , , ,15.64575,217.6877, , , , , , , , , , , , , , , , ,74.25178,56.27208, ,635.4866,78.14574, ,195.00616,102.431366, ,569.4141,24.784765, ,389.56186,18.381065, ,275.63138,18.305656, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
47,293.44064,240.03026, ,398.5449,385.69208, ,389.37177,143.43091, ,538.25433,123.88229, ,170.41075,331.41357, ,267.7585,442.90445, ,65.21159,167.55696, , , , ,481.51437,214.58218, , , , ,15.705405,217.67334, , , , , , , , , , , , , , , , ,75.46199,57.80157, ,635.4866,78.14574, ,197.19829,109.32315, ,568.3826,26.095919, ,391.83157,20.121292, ,276.73526,21.413454, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
48,292.62463,250.26501, ,400.65793,398.43896, ,387.27286,149.04848, ,538.07477,124.273056, ,167.16553,343.22534, ,265.59677,457.81418, ,67.45124,168.88344, , , , ,479.6491,215.65784, , , , ,15.674289,217.68474, , , , , , , , , , , , , , , , ,76.67341,59.31446, ,635.48663,78.19643, ,199.39565,116.486015, ,567.2302,27.265936, ,393.85294,21.84166, ,277.6826,24.579529, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
49,291.6675,260.78833, ,402.9829,411.3292, ,384.99695,154.69846, ,537.77673,124.95121, ,163.66493,355.24133, ,263.6214,473.0235, ,69.55598,170.13307, , , , ,477.72406,216.7793, , , , ,15.6829,217.61833, , , , , , , , , , , , , , , , ,77.86507,60.790634, ,635.4955,78.11261, ,201.61423,123.87069, ,565.8913,28.269388, ,395.4955,23.673752, ,278.4994,27.833334, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
50,290.69556,271.5342, ,405.54755,424.3801, ,382.55682,160.38362, ,537.4087,125.95304, ,159.97963,367.33994, ,261.44052,488.71973, ,71.77384,171.39801, , , , ,475.57242,218.0851, , , , ,15.678829,217.62537, , , , , , , , , , , , , , , , ,79.13955,62.23208, ,635.5,78.12162, ,203.78194,131.4752, ,564.4404,29.208906, ,396.92856,25.34679, ,279.1737,31.127636, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
51,289.66086,282.53607, ,408.26254,437.55768, ,379.91858,165.94609, ,536.89,127.332466, ,156.19492,379.68582, ,259.19403,504.84155, ,73.96467,172.71301, , , , ,473.31232,219.44571, , , , ,15.676237,217.63615, , , , , , , , , , , , , , , , ,80.353165,63.75114, ,635.4866,78.14574, ,205.95845,139.42287, ,562.9051,29.55051, ,397.90607,27.080374, ,279.19833,36.374535, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
52,288.6292,293.72928, ,411.00986,451.05615, ,376.9369,171.61417, ,536.3061,129.07607, ,153.18932,390.89258, ,263.1686,514.78253, ,76.04656,173.94225, , , , ,471.08643,220.89182, , , , ,15.657401,217.72997, , , , , , , , , , , , , , , , ,81.59026,65.140976, ,635.4866,78.14574, ,208.1386,147.49126, ,561.31726,30.036499, ,398.5348,28.906118, ,279.36218,42.86485, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
53,287.456,305.2263, ,414.025,464.63348, ,373.84445,177.16977, ,535.8442,131.11812, ,151.62183,403.1299, ,267.86407,521.3301, ,78.109245,175.16971, , , , ,468.6896,222.41116, , , , ,15.650814,217.6425, , , , , , , , , , , , , , , , ,82.933945,66.62754, ,635.4511,78.18, ,210.24422,155.86304, ,559.7144,30.273865, ,398.85217,30.672453, ,279.43997,49.54555, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
